  #time	ai	proti	chi2	massp                                                                                                                                                                              
   4.6671005999999999E-004   6.5798662999999999E-003   9.5925489246322542        99.942457457245752        2.0000000000000000     
   4.6671005999999999E-004   6.5798662999999999E-003   9.5925489246322542        99.942457457245752        2.0000000000000000     
   2.4201010000000002E-005   6.8604911999999999E-003   9.3574384387977485        99.912219320361189        2.0000000000000000     
   2.4201010000000002E-005   6.8604911999999999E-003   9.3574384387977485        99.912219320361189        2.0000000000000000     
   7300.0051999999996        9.4044678000000000E-003   9.5863982057538060        99.269996851010106        2.5000000000000000     
   11300.004999999999        9.9698515999999994E-003   10.759121271329725        98.458452056729641        2.5000000000000000     
   1.3430168000000000E-005   6.8786715999999996E-003   9.3633393990094209        98.400882179480774        2.5000000000000000     
   1.3430168000000000E-005   6.8786715999999996E-003   9.3633393990094209        98.400882179480774        2.5000000000000000     
   4.3457853000000001E-005   6.8514559000000001E-003   9.3828567174867974        98.357648363350478        3.5000000000000000     
   4.3457853000000001E-005   6.8514559000000001E-003   9.3828567174867974        98.357648363350478        3.5000000000000000     
   7.4267637000000007E-006   6.8877612999999997E-003   9.3602966645405736        98.142548411735390        3.5000000000000000     
   7.4267637000000007E-006   6.8877612999999997E-003   9.3602966645405736        98.142548411735390        3.5000000000000000     
   480.00409999999999        9.7545594999999992E-003   10.095849655259393        97.399175402740482        1.5000000000000000     
   7.7998346999999990E-005   6.8266682999999998E-003   9.4146073112020545        97.254431264218340        3.5000000000000000     
   7.7998346999999990E-005   6.8266682999999998E-003   9.4146073112020545        97.254431264218340        3.5000000000000000     
   1000.0050000000000        9.7846229999999992E-003   11.836841207056407        97.129564949990012        2.0000000000000000     
   7.4274828999999998E-006   6.8923114999999997E-003   9.3708798487904836        97.025156575119297        3.0000000000000000     
   7.4274828999999998E-006   6.8923114999999997E-003   9.3708798487904836        97.025156575119297        3.0000000000000000     
   6.1220609000000001        6.7162769000000001E-003   9.5066984348374799        96.947364469848893        1.5000000000000000     
   6.1120609000000004        6.7162769000000001E-003   9.5073188697807076        96.901049271126993        1.5000000000000000     
   1.3432534000000000E-005   6.8868990000000001E-003   9.3766147332403467        96.859338614802823        2.0000000000000000     
