  #time	ai	proti	chi2	massp                                                                                                                                                                              
   7.8235902000000000E-005   7.4979182000000002E-003   10.688456021234577        99.409935121450275        2.5000000000000000     
   7.8235902000000000E-005   7.4979182000000002E-003   10.688456021234577        99.409935121450275        2.5000000000000000     
   960.00521000000003        1.0877163000000000E-002   12.665905480514104        99.179280059171262        2.5000000000000000     
   4.3541016999999995E-005   7.5187474999999998E-003   10.679473627092225        98.447473229698460        3.5000000000000000     
   4.3541016999999995E-005   7.5187474999999998E-003   10.679473627092225        98.447473229698460        3.5000000000000000     
   2100.0052000000001        1.0656789000000000E-002   13.089984206989671        98.325386632183125        2.5000000000000000     
   1.4053380000000001E-004   7.4906523000000001E-003   10.727405220012670        97.440700509558511        1.5000000000000000     
   1.4053380000000001E-004   7.4906523000000001E-003   10.727405220012670        97.440700509558511        1.5000000000000000     
   300.00520999999998        9.9142994999999994E-003   13.743438821300730        96.888061274191088        1.5000000000000000     
   120.00521000000001        1.0730694000000001E-002   11.076646631654555        96.197082259933879        1.5000000000000000     
   1.4034654000000000E-004   7.5052684999999996E-003   10.733026090592729        95.986130231350813        3.0000000000000000     
   1.4034654000000000E-004   7.5052684999999996E-003   10.733026090592729        95.986130231350813        3.0000000000000000     
   2.5191260000000001E-004   7.4668178000000000E-003   10.782063781754712        95.850409116683920        2.0000000000000000     
   2.5191260000000001E-004   7.4668178000000000E-003   10.782063781754712        95.850409116683920        2.0000000000000000     
   500.00409999999999        9.6119686999999992E-003   10.140708641699584        95.786749018158758        1.5000000000000000     
   4.3549795000000001E-005   7.5292591000000004E-003   10.711648924572685        95.573183707703080        3.0000000000000000     
   4.3549795000000001E-005   7.5292591000000004E-003   10.711648924572685        95.573183707703080        3.0000000000000000     
   7.8264198999999999E-005   7.5170056000000004E-003   10.728991203029384        95.368395384502037        2.0000000000000000     
   7.8264198999999999E-005   7.5170056000000004E-003   10.728991203029384        95.368395384502037        2.0000000000000000     
   6550.0051999999996        1.0929054000000001E-002   12.230056055057192        94.354382745512723        3.0000000000000000     
   5108.0146999999997        8.0692720000000006E-003   13.703467405539614        94.201394225157898        1.0000000000000000     
   4946.2752000000000        8.0693571000000006E-003   13.702829882738261        94.143144355249348        1.0000000000000000     
   2600.0052000000001        1.0933600999999999E-002   12.152215694274318        94.049565824865624        3.0000000000000000     
   540.00409999999999        9.2706204000000004E-003   10.079415108678214        94.047040485990408        1.5000000000000000     
   660.00519999999995        1.0660484000000000E-002   11.000003051107548        93.930028038847510        2.5000000000000000     
   900.00473999999997        1.0540295000000000E-002   13.175495752319048        93.857475735844844        2.0000000000000000     
   1700.0052000000001        1.0659594999999999E-002   12.997506320495193        93.731863323892142        2.5000000000000000     
   6415.8846999999996        8.0692349999999993E-003   13.693984794975126        93.397698227049645        1.0000000000000000     
   4.3558572999999999E-005   7.5396570000000000E-003   10.738807625625894        93.080198579318491        2.5000000000000000     
