  #time	ai	proti	chi2	massp                                                                                                                                                                              
   6750.0051999999996        1.0608800000000000E-002   17.432218917561439        99.667212611883656        1.0000000000000000     
   5900.0051999999996        1.3776650000000000E-002   16.907294413465415        99.491712753795838        2.5000000000000000     
   7200.0051999999996        1.3899059000000000E-002   15.397900255448729        99.223733981939333        3.0000000000000000     
   3750.0052000000001        1.3803206000000000E-002   16.844865905292753        99.133760484287961        2.5000000000000000     
   1550.0052000000001        1.1388709000000000E-002   17.894283265108118        99.049642177236649        1.0000000000000000     
   3400.0052000000001        1.2239307000000000E-002   17.975816600806368        99.027974170515407        1.5000000000000000     
   3450.0052000000001        1.3910184000000001E-002   15.442253548917698        98.997104815825040        3.0000000000000000     
   3600.0052000000001        1.3696936999999999E-002   14.963658218183717        98.839989604717900        3.0000000000000000     
   980.00521000000003        1.1055395000000001E-002   14.250792672358946        98.800120874822952        1.0000000000000000     
   1400.0052000000001        1.3021787999999999E-002   14.294852767686676        98.789444172715278        2.5000000000000000     
   6100.0051999999996        1.3791196000000000E-002   15.147287846653377        98.387531682809623        3.0000000000000000     
   3550.0052000000001        1.3735822000000000E-002   15.041871811235715        98.277194166585531        3.0000000000000000     
   5450.0051999999996        1.0038495999999999E-002   15.724353931733939        98.086972227352319        1.0000000000000000     
   3600.0052000000001        1.3893203999999999E-002   15.418460684596260        98.060238299689075        3.0000000000000000     
   6700.0051999999996        1.3168027000000001E-002   17.599285214025013        98.050006530795599        2.0000000000000000     
   537.81520999999998        1.0803879000000001E-002   14.423252680921394        97.920938826384614       0.50000000000000000     
   4850.0051999999996        1.3770117000000000E-002   16.882557902711724        97.805569510574770        2.5000000000000000     
   6450.0051999999996        1.3768000000000001E-002   16.884509948254863        97.704549579391497        2.5000000000000000     
   4650.0051999999996        1.3764267000000000E-002   15.110065931629476        97.615520674907472        3.0000000000000000     
   11600.004999999999        1.2348776000000001E-002   17.938410447329289        96.976991366426347        1.5000000000000000     
   5800.0051999999996        1.3863400000000000E-002   15.363970634337759        96.919826934049823        3.0000000000000000     
   1650.0052000000001        1.2794751000000000E-002   14.198855870610924        96.893731551600254        2.5000000000000000     
   860.00521000000003        1.3534188000000001E-002   14.766344345826584        96.890979149557268        1.0000000000000000     
   1400.0052000000001        1.3719304999999999E-002   16.951994751173729        96.557595290695957        2.0000000000000000     
   8100.0051999999996        1.2802851000000001E-002   14.210725139304911        96.151854811764167        2.5000000000000000     
   7600.0051999999996        1.1883912999999999E-002   14.044310380086284        95.954949192563461        2.0000000000000000     
   1050.0052000000001        1.3421018000000000E-002   17.347181745887234        95.854771517770132       0.50000000000000000     
   1250.0052000000001        1.2634827000000000E-002   17.849899891970225        95.628371215364552        1.0000000000000000     
   900.00521000000003        1.1573447000000001E-002   14.091541959030591        95.603986414904384        1.0000000000000000     
   2500.0052000000001        1.3842347000000000E-002   16.653459844573295        95.531309891110766        2.5000000000000000     
   4200.0051999999996        1.3763360000000001E-002   16.835022646115352        95.167536136187152        2.5000000000000000     
   6500.0051999999996        1.3765204000000000E-002   16.830681419533853        95.149422981025722        2.5000000000000000     
   1600.0052000000001        1.3934278000000000E-002   16.180042460102875        94.346171419771565        2.5000000000000000     
   5750.0051999999996        1.2246419000000000E-002   17.925012181037935        94.159852833393813        1.5000000000000000     
   840.00522000000001        1.3615782999999999E-002   14.926465454294409        94.080780536806543       0.50000000000000000     
   9650.0051999999996        1.2866999000000000E-002   14.268787835509853        93.719569328442276        2.5000000000000000     
   6900.0051999999996        1.3750877999999999E-002   16.823767045129983        93.604151254709521        2.5000000000000000     
   9200.0051999999996        1.3276593000000000E-002   17.453183052466429        93.535767275717831        2.0000000000000000     
   1350.0052000000001        1.3900790000000000E-002   15.672556052304104        93.005558558288300        2.5000000000000000     
   700.00521000000003        1.2522501000000000E-002   14.146748041990627        92.688750657567880       0.50000000000000000     
   1850.0052000000001        1.3820096000000000E-002   16.620799702872098        92.453546904767222        2.5000000000000000     
   5350.0051999999996        1.3738438000000000E-002   16.817195521460313        92.249383323231456        2.5000000000000000     
   960.00521000000003        1.1201312000000000E-002   14.253724409955607        92.184522476922567        1.0000000000000000     
   3000.0052000000001        1.3230801000000000E-002   17.469117303825627        91.829419155402206        2.0000000000000000     
   5250.0051999999996        1.1830270000000000E-002   14.093400893025374        91.598208018423492        2.0000000000000000     
   2150.0052000000001        1.3236839000000000E-002   17.460300525073318        91.556208729703627        2.0000000000000000     
   1900.0052000000001        1.2733802000000001E-002   14.233909245209169        91.438546590287118        2.5000000000000000     
   12000.004999999999        1.1961230999999999E-002   14.088376591682062        91.395174543982137        2.0000000000000000     
   920.00521000000003        1.1458591000000001E-002   14.169268433954604        91.117542178026866        1.0000000000000000     
   9350.0051999999996        1.1972674000000001E-002   14.094708202727684        90.772085872009811        2.0000000000000000     
   680.00521000000003        1.3316352000000000E-002   14.627450060775477        90.416898874309766       0.50000000000000000     
   1700.0052000000001        1.3842317999999999E-002   16.454282676874655        90.012713224204305        2.5000000000000000     
   940.00521000000003        1.1335052000000000E-002   14.224740275463814        89.842571517011677        1.0000000000000000     
   800.00521000000003        1.2537444000000000E-002   14.183018480849070        89.756695256892954       0.50000000000000000     
   4400.0051999999996        1.2240686000000001E-002   17.878609937694176        89.677623658713841        1.5000000000000000     
   3550.0052000000001        1.3145435000000000E-002   17.492326858000986        88.476519756351138        2.0000000000000000     
   1300.0052000000001        1.3141870999999999E-002   17.494627006068573        88.444481680295667        1.5000000000000000     
   1250.0052000000001        1.3749538000000000E-002   15.313653443371763        88.298873746231124        2.5000000000000000     
   4550.0051999999996        1.1847432000000000E-002   14.133650790796935        87.663406567093588        2.0000000000000000     
   1700.0052000000001        1.3834529000000000E-002   16.358487106426278        87.350245588102439        2.5000000000000000     
   1950.0052000000001        1.3341664000000000E-002   17.300526509552068        87.285788287093837        2.0000000000000000     
   4800.0051999999996        1.0964725999999999E-002   14.445811293826569        87.182369290924058        1.5000000000000000     
   7800.0051999999996        1.2236205000000000E-002   17.851887044030804        87.131958162160075        1.5000000000000000     
   5900.0051999999996        1.3712332000000001E-002   16.739078328659616        86.957944649509031        2.5000000000000000     
   5150.0051999999996        1.3126644999999999E-002   17.484236121408749        86.807145464953777        2.0000000000000000     
   5250.0051999999996        1.0141450000000000E-002   15.877815328122288        86.728434265455590        1.0000000000000000     
   9350.0051999999996        1.3795655000000000E-002   16.487814590215955        86.558502731748433        2.5000000000000000     
   3500.0052000000001        1.0630606000000001E-002   17.254858462102810        86.247743374082660        1.0000000000000000     
   2200.0052000000001        1.3755514999999999E-002   16.601417689891349        86.088407446673727        2.5000000000000000     
   12200.004999999999        1.0709227000000000E-002   17.332128731369028        86.016548143996062        1.0000000000000000     
   4400.0051999999996        1.1863054000000000E-002   14.150363982399028        85.997687587800257        2.0000000000000000     
   1750.0052000000001        1.1895156000000000E-002   14.150949929923883        85.749458116153633        2.0000000000000000     
   4400.0051999999996        1.0460605000000000E-002   17.012984216821021        84.896851967535497        1.0000000000000000     
   4100.0051999999996        1.0968822000000000E-002   14.475200039291590        84.708574307334572        1.5000000000000000     
   1100.0052000000001        1.1728028999999999E-002   17.818222709100958        84.497548748602810       0.50000000000000000     
   1450.0052000000001        1.3567341000000000E-002   16.959797659631874        84.444236359433120        2.0000000000000000     
   2050.0052000000001        1.2385774000000000E-002   17.794166558043564        84.196378216557790        1.5000000000000000     
   2350.0052000000001        1.2798472000000000E-002   14.355077176136865        83.583214570593185        2.5000000000000000     
   1000.0051999999999        1.2951786999999999E-002   17.560654855645627        83.538551125032015       0.50000000000000000     
   1450.0052000000001        1.3820359000000001E-002   15.846111716507028        83.434716484855230        2.5000000000000000     
   2900.0052000000001        1.1874674999999999E-002   14.178410513774560        83.347362846397488        2.0000000000000000     
   6000.0051999999996        1.0975798000000000E-002   14.491435711331256        83.118898375673439        1.5000000000000000     
   880.00521000000003        1.3497024000000000E-002   14.961896930567987        82.968473011309740        1.0000000000000000     
   1550.0052000000001        1.2947388000000001E-002   14.444119016020380        82.957740801417344        2.5000000000000000     
