  #time	ai	proti	chi2	massp                                                                                                                                                                              
  0.31350640999999996        8.1648578999999992E-003   10.790797405319211        99.827680374192141        1.0000000000000000     
  0.31350642000000001        8.1648630999999992E-003   10.790800447567785        99.827323528239788       0.50000000000000000     
  0.48350641000000000        8.0655859999999996E-003   10.500528516211608        99.812162513256510        1.0000000000000000     
  0.48350641000000000        8.0655919000000003E-003   10.500531851850518        99.811675341363227       0.50000000000000000     
  0.49350640999999995        8.0655859999999996E-003   10.492744363628406        99.618867827681356        1.0000000000000000     
  0.49350640999999995        8.0655919000000003E-003   10.492747845718947        99.618382965717657       0.50000000000000000     
   860.00521000000003        1.1081725000000001E-002   8.3229920138445799        99.562118413980443        3.0000000000000000     
  0.32350640999999997        8.1648578999999992E-003   10.783041409516924        99.522513202253222        1.0000000000000000     
  0.32350641999999996        8.1648630999999992E-003   10.783044607282079        99.522161265337758       0.50000000000000000     
   3589.1152000000002        8.5749890999999995E-003   11.396383701348261        99.513588774902189        1.0000000000000000     
  0.50350640999999996        8.0655859999999996E-003   10.484928508723463        99.427834100504597        1.0000000000000000     
  0.50350640999999996        8.0655919000000003E-003   10.484931985628446        99.427347752033057       0.50000000000000000     
   240.00521000000001        1.1911618000000001E-002   10.563837002779490        99.304892969569281        1.0000000000000000     
  0.51350640999999997        8.0655859999999996E-003   10.477083835885034        99.239167303377712        1.0000000000000000     
  0.51350640999999997        8.0655919000000003E-003   10.477087156645513        99.238675866419740       0.50000000000000000     
  0.33350640999999998        8.1648578999999992E-003   10.775232213071263        99.218291590447649        1.0000000000000000     
  0.33350641999999997        8.1648630999999992E-003   10.775235406206377        99.217938225464849       0.50000000000000000     
  0.52350640999999998        8.0655859999999996E-003   10.469213213450198        99.052968639263938        1.0000000000000000     
  0.52350640999999998        8.0655919000000003E-003   10.469216529223287        99.052475778475113       0.50000000000000000     
   1800.0052000000001        1.1984404000000001E-002   9.8511852775795727        99.000131378061610        3.5000000000000000     
  0.34350640999999998        8.1648578999999992E-003   10.767372143783257        98.915167171260066        1.0000000000000000     
  0.34350641999999998        8.1648630999999992E-003   10.767375332261562        98.914812372688090       0.50000000000000000     
  0.53350640999999999        8.0655859999999996E-003   10.461319644076758        98.869338003107686        1.0000000000000000     
  0.53350640999999999        8.0655919000000003E-003   10.461322954851683        98.868843718366278       0.50000000000000000     
   820.00521000000003        1.1064568000000000E-002   11.678898920139760        98.800164598149735        1.5000000000000000     
